2026/07/28 10:35:51.994, 0, NVIDIA H200, 0, 143771, 0, 79.78
2026/07/28 10:35:51.995, 1, NVIDIA H200, 0, 143771, 0, 83.28
2026/07/28 10:35:51.995, 2, NVIDIA H200, 0, 143771, 0, 78.96
2026/07/28 10:35:51.996, 3, NVIDIA H200, 0, 143771, 0, 80.34
2026/07/28 10:35:51.997, 4, NVIDIA H200, 0, 143771, 0, 80.51
2026/07/28 10:35:51.997, 5, NVIDIA H200, 0, 143771, 0, 81.73
2026/07/28 10:35:51.998, 6, NVIDIA H200, 0, 143771, 0, 80.50
2026/07/28 10:35:51.999, 7, NVIDIA H200, 0, 143771, 0, 79.56
2026/07/28 10:35:53.999, 0, NVIDIA H200, 0, 143771, 0, 79.78
2026/07/28 10:35:54.000, 1, NVIDIA H200, 0, 143771, 0, 83.28
2026/07/28 10:35:54.000, 2, NVIDIA H200, 0, 143771, 0, 78.97
2026/07/28 10:35:54.000, 3, NVIDIA H200, 0, 143771, 0, 80.40
2026/07/28 10:35:54.000, 4, NVIDIA H200, 0, 143771, 0, 80.48
2026/07/28 10:35:54.000, 5, NVIDIA H200, 0, 143771, 0, 81.66
2026/07/28 10:35:54.000, 6, NVIDIA H200, 0, 143771, 0, 80.47
2026/07/28 10:35:54.000, 7, NVIDIA H200, 0, 143771, 0, 79.56
2026/07/28 10:35:56.000, 0, NVIDIA H200, 0, 143771, 0, 79.74
2026/07/28 10:35:56.000, 1, NVIDIA H200, 0, 143771, 0, 83.24
2026/07/28 10:35:56.000, 2, NVIDIA H200, 0, 143771, 0, 79.01
2026/07/28 10:35:56.000, 3, NVIDIA H200, 0, 143771, 0, 80.35
2026/07/28 10:35:56.000, 4, NVIDIA H200, 0, 143771, 0, 80.50
2026/07/28 10:35:56.000, 5, NVIDIA H200, 0, 143771, 0, 81.71
2026/07/28 10:35:56.000, 6, NVIDIA H200, 0, 143771, 0, 80.47
2026/07/28 10:35:56.001, 7, NVIDIA H200, 0, 143771, 0, 79.56
2026/07/28 10:35:58.001, 0, NVIDIA H200, 0, 143771, 0, 79.77
2026/07/28 10:35:58.001, 1, NVIDIA H200, 0, 143771, 0, 83.28
2026/07/28 10:35:58.001, 2, NVIDIA H200, 0, 143771, 0, 78.98
2026/07/28 10:35:58.001, 3, NVIDIA H200, 0, 143771, 0, 80.21
2026/07/28 10:35:58.001, 4, NVIDIA H200, 0, 143771, 0, 80.44
2026/07/28 10:35:58.001, 5, NVIDIA H200, 0, 143771, 0, 81.71
2026/07/28 10:35:58.001, 6, NVIDIA H200, 0, 143771, 0, 80.46
