2026/07/28 11:26:11.961, 0, NVIDIA H200, 0, 143771, 0, 80.13
2026/07/28 11:26:11.962, 1, NVIDIA H200, 0, 143771, 0, 83.71
2026/07/28 11:26:11.962, 2, NVIDIA H200, 0, 143771, 0, 80.11
2026/07/28 11:26:11.963, 3, NVIDIA H200, 0, 143771, 0, 80.06
2026/07/28 11:26:11.963, 4, NVIDIA H200, 0, 143771, 0, 80.78
2026/07/28 11:26:11.964, 5, NVIDIA H200, 0, 143771, 0, 82.21
2026/07/28 11:26:11.964, 6, NVIDIA H200, 0, 143771, 0, 80.86
2026/07/28 11:26:11.965, 7, NVIDIA H200, 0, 143771, 0, 79.92
2026/07/28 11:26:13.966, 0, NVIDIA H200, 0, 143771, 0, 80.09
2026/07/28 11:26:13.966, 1, NVIDIA H200, 0, 143771, 0, 83.74
2026/07/28 11:26:13.966, 2, NVIDIA H200, 0, 143771, 0, 80.13
2026/07/28 11:26:13.966, 3, NVIDIA H200, 0, 143771, 0, 80.02
2026/07/28 11:26:13.966, 4, NVIDIA H200, 0, 143771, 0, 80.77
2026/07/28 11:26:13.966, 5, NVIDIA H200, 0, 143771, 0, 82.13
2026/07/28 11:26:13.966, 6, NVIDIA H200, 0, 143771, 0, 80.88
2026/07/28 11:26:13.966, 7, NVIDIA H200, 0, 143771, 0, 79.90
2026/07/28 11:26:15.966, 0, NVIDIA H200, 0, 143771, 0, 80.08
2026/07/28 11:26:15.966, 1, NVIDIA H200, 0, 143771, 0, 83.71
2026/07/28 11:26:15.966, 2, NVIDIA H200, 0, 143771, 0, 80.12
2026/07/28 11:26:15.967, 3, NVIDIA H200, 0, 143771, 0, 80.10
2026/07/28 11:26:15.967, 4, NVIDIA H200, 0, 143771, 0, 80.71
2026/07/28 11:26:15.967, 5, NVIDIA H200, 0, 143771, 0, 82.22
2026/07/28 11:26:15.967, 6, NVIDIA H200, 0, 143771, 0, 80.84
2026/07/28 11:26:15.967, 7, NVIDIA H200, 0, 143771, 0, 79.89
2026/07/28 11:26:17.967, 0, NVIDIA H200, 0, 143771, 0, 80.00
2026/07/28 11:26:17.967, 1, NVIDIA H200, 0, 143771, 0, 83.68
2026/07/28 11:26:17.967, 2, NVIDIA H200, 0, 143771, 0, 80.06
2026/07/28 11:26:17.967, 3, NVIDIA H200, 0, 143771, 0, 80.20
2026/07/28 11:26:17.967, 4, NVIDIA H200, 0, 143771, 0, 80.68
2026/07/28 11:26:17.967, 5, NVIDIA H200, 0, 143771, 0, 82.13
2026/07/28 11:26:17.967, 6, NVIDIA H200, 0, 143771, 0, 80.83
2026/07/28 11:26:17.967, 7, NVIDIA H200, 0, 143771, 0, 79.90
2026/07/28 11:26:19.967, 0, NVIDIA H200, 0, 143771, 0, 80.06
2026/07/28 11:26:19.968, 1, NVIDIA H200, 0, 143771, 0, 83.68
2026/07/28 11:26:19.968, 2, NVIDIA H200, 0, 143771, 0, 80.10
2026/07/28 11:26:19.968, 3, NVIDIA H200, 0, 143771, 0, 79.96
2026/07/28 11:26:19.968, 4, NVIDIA H200, 0, 143771, 0, 80.70
2026/07/28 11:26:19.968, 5, NVIDIA H200, 0, 143771, 0, 82.18
2026/07/28 11:26:19.968, 6, NVIDIA H200, 0, 143771, 0, 80.82
2026/07/28 11:26:19.968, 7, NVIDIA H200, 0, 143771, 0, 79.86
2026/07/28 11:26:21.968, 0, NVIDIA H200, 0, 143771, 0, 80.03
2026/07/28 11:26:21.968, 1, NVIDIA H200, 0, 143771, 0, 83.66
2026/07/28 11:26:21.968, 2, NVIDIA H200, 0, 143771, 0, 80.10
2026/07/28 11:26:21.968, 3, NVIDIA H200, 0, 143771, 0, 79.89
2026/07/28 11:26:21.968, 4, NVIDIA H200, 0, 143771, 0, 80.65
2026/07/28 11:26:21.968, 5, NVIDIA H200, 0, 143771, 0, 82.08
2026/07/28 11:26:21.968, 6, NVIDIA H200, 0, 143771, 0, 80.80
2026/07/28 11:26:21.969, 7, NVIDIA H200, 0, 143771, 0, 79.88
2026/07/28 11:26:23.969, 0, NVIDIA H200, 0, 143771, 0, 80.03
2026/07/28 11:26:23.969, 1, NVIDIA H200, 0, 143771, 0, 83.64
2026/07/28 11:26:23.969, 2, NVIDIA H200, 0, 143771, 0, 80.07
2026/07/28 11:26:23.969, 3, NVIDIA H200, 0, 143771, 0, 79.90
2026/07/28 11:26:23.969, 4, NVIDIA H200, 0, 143771, 0, 80.63
2026/07/28 11:26:23.969, 5, NVIDIA H200, 0, 143771, 0, 82.11
2026/07/28 11:26:23.969, 6, NVIDIA H200, 0, 143771, 0, 80.79
2026/07/28 11:26:23.969, 7, NVIDIA H200, 0, 143771, 0, 79.87
2026/07/28 11:26:25.969, 0, NVIDIA H200, 0, 143771, 0, 80.02
2026/07/28 11:26:25.969, 1, NVIDIA H200, 0, 143771, 0, 83.66
2026/07/28 11:26:25.969, 2, NVIDIA H200, 0, 143771, 0, 80.08
2026/07/28 11:26:25.969, 3, NVIDIA H200, 0, 143771, 0, 79.93
2026/07/28 11:26:25.970, 4, NVIDIA H200, 0, 143771, 0, 80.77
2026/07/28 11:26:25.970, 5, NVIDIA H200, 0, 143771, 0, 82.09
2026/07/28 11:26:25.970, 6, NVIDIA H200, 0, 143771, 0, 80.77
2026/07/28 11:26:25.970, 7, NVIDIA H200, 0, 143771, 0, 79.89
2026/07/28 11:26:27.970, 0, NVIDIA H200, 4, 143771, 0, 82.90
2026/07/28 11:26:28.010, 1, NVIDIA H200, 4, 143771, 0, 83.65
2026/07/28 11:26:28.010, 2, NVIDIA H200, 4, 143771, 0, 82.41
2026/07/28 11:26:28.010, 3, NVIDIA H200, 4, 143771, 0, 80.00
2026/07/28 11:26:28.010, 4, NVIDIA H200, 4, 143771, 0, 81.48
2026/07/28 11:26:28.010, 5, NVIDIA H200, 1, 143771, 0, 82.08
2026/07/28 11:26:28.010, 6, NVIDIA H200, 1, 143771, 0, 80.75
2026/07/28 11:26:28.010, 7, NVIDIA H200, 1, 143771, 0, 79.89
2026/07/28 11:26:30.010, 0, NVIDIA H200, 4, 143771, 0, 80.02
2026/07/28 11:26:30.010, 1, NVIDIA H200, 4, 143771, 0, 83.65
2026/07/28 11:26:30.010, 2, NVIDIA H200, 4, 143771, 0, 80.27
2026/07/28 11:26:30.010, 3, NVIDIA H200, 4, 143771, 0, 79.98
2026/07/28 11:26:30.010, 4, NVIDIA H200, 4, 143771, 0, 82.61
2026/07/28 11:26:30.010, 5, NVIDIA H200, 4, 143771, 0, 82.18
2026/07/28 11:26:30.010, 6, NVIDIA H200, 4, 143771, 0, 80.77
2026/07/28 11:26:30.010, 7, NVIDIA H200, 4, 143771, 0, 79.88
2026/07/28 11:26:32.011, 0, NVIDIA H200, 4, 143771, 0, 79.96
