2026/07/28 09:31:48.589, 0, NVIDIA H200, 0, 143771, 0, 80.33
2026/07/28 09:31:48.590, 1, NVIDIA H200, 0, 143771, 0, 83.55
2026/07/28 09:31:48.590, 2, NVIDIA H200, 0, 143771, 0, 79.25
2026/07/28 09:31:48.591, 3, NVIDIA H200, 0, 143771, 0, 80.37
2026/07/28 09:31:48.592, 4, NVIDIA H200, 0, 143771, 0, 80.84
2026/07/28 09:31:48.592, 5, NVIDIA H200, 0, 143771, 0, 81.96
2026/07/28 09:31:48.593, 6, NVIDIA H200, 0, 143771, 0, 81.02
2026/07/28 09:31:48.594, 7, NVIDIA H200, 0, 143771, 0, 79.76
2026/07/28 09:31:50.594, 0, NVIDIA H200, 0, 143771, 0, 80.34
2026/07/28 09:31:50.595, 1, NVIDIA H200, 0, 143771, 0, 83.55
2026/07/28 09:31:50.595, 2, NVIDIA H200, 0, 143771, 0, 79.23
2026/07/28 09:31:50.595, 3, NVIDIA H200, 0, 143771, 0, 80.15
2026/07/28 09:31:50.595, 4, NVIDIA H200, 0, 143771, 0, 80.92
2026/07/28 09:31:50.596, 5, NVIDIA H200, 0, 143771, 0, 81.91
2026/07/28 09:31:50.596, 6, NVIDIA H200, 0, 143771, 0, 81.01
2026/07/28 09:31:50.596, 7, NVIDIA H200, 0, 143771, 0, 79.73
2026/07/28 09:31:52.596, 0, NVIDIA H200, 0, 143771, 0, 80.32
2026/07/28 09:31:52.596, 1, NVIDIA H200, 0, 143771, 0, 83.51
2026/07/28 09:31:52.596, 2, NVIDIA H200, 0, 143771, 0, 79.20
2026/07/28 09:31:52.596, 3, NVIDIA H200, 0, 143771, 0, 80.17
2026/07/28 09:31:52.596, 4, NVIDIA H200, 0, 143771, 0, 80.84
2026/07/28 09:31:52.596, 5, NVIDIA H200, 0, 143771, 0, 81.90
2026/07/28 09:31:52.596, 6, NVIDIA H200, 0, 143771, 0, 80.96
2026/07/28 09:31:52.596, 7, NVIDIA H200, 0, 143771, 0, 79.72
