2026/07/28 10:58:49.555, 0, NVIDIA H200, 0, 143771, 0, 80.97
2026/07/28 10:58:49.556, 1, NVIDIA H200, 0, 143771, 0, 83.90
2026/07/28 10:58:49.557, 2, NVIDIA H200, 0, 143771, 0, 79.53
2026/07/28 10:58:49.557, 3, NVIDIA H200, 0, 143771, 0, 80.75
2026/07/28 10:58:49.558, 4, NVIDIA H200, 0, 143771, 0, 81.68
2026/07/28 10:58:49.558, 5, NVIDIA H200, 0, 143771, 0, 82.34
2026/07/28 10:58:49.559, 6, NVIDIA H200, 0, 143771, 0, 81.79
2026/07/28 10:58:49.560, 7, NVIDIA H200, 0, 143771, 0, 80.09
2026/07/28 10:58:51.560, 0, NVIDIA H200, 0, 143771, 0, 80.87
2026/07/28 10:58:51.560, 1, NVIDIA H200, 0, 143771, 0, 83.88
2026/07/28 10:58:51.560, 2, NVIDIA H200, 0, 143771, 0, 79.51
2026/07/28 10:58:51.561, 3, NVIDIA H200, 0, 143771, 0, 80.78
2026/07/28 10:58:51.561, 4, NVIDIA H200, 0, 143771, 0, 81.65
2026/07/28 10:58:51.561, 5, NVIDIA H200, 0, 143771, 0, 82.38
2026/07/28 10:58:51.561, 6, NVIDIA H200, 0, 143771, 0, 81.76
2026/07/28 10:58:51.561, 7, NVIDIA H200, 0, 143771, 0, 80.09
2026/07/28 10:58:53.561, 0, NVIDIA H200, 0, 143771, 0, 80.86
2026/07/28 10:58:53.561, 1, NVIDIA H200, 0, 143771, 0, 83.81
2026/07/28 10:58:53.561, 2, NVIDIA H200, 0, 143771, 0, 79.50
2026/07/28 10:58:53.561, 3, NVIDIA H200, 0, 143771, 0, 80.86
2026/07/28 10:58:53.561, 4, NVIDIA H200, 0, 143771, 0, 81.62
2026/07/28 10:58:53.561, 5, NVIDIA H200, 0, 143771, 0, 82.24
2026/07/28 10:58:53.561, 6, NVIDIA H200, 0, 143771, 0, 81.70
2026/07/28 10:58:53.561, 7, NVIDIA H200, 0, 143771, 0, 80.08
2026/07/28 10:58:55.561, 0, NVIDIA H200, 0, 143771, 0, 80.77
2026/07/28 10:58:55.562, 1, NVIDIA H200, 0, 143771, 0, 83.82
2026/07/28 10:58:55.562, 2, NVIDIA H200, 0, 143771, 0, 79.47
2026/07/28 10:58:55.562, 3, NVIDIA H200, 0, 143771, 0, 80.66
2026/07/28 10:58:55.562, 4, NVIDIA H200, 0, 143771, 0, 81.55
2026/07/28 10:58:55.562, 5, NVIDIA H200, 0, 143771, 0, 82.22
2026/07/28 10:58:55.562, 6, NVIDIA H200, 0, 143771, 0, 81.66
2026/07/28 10:58:55.562, 7, NVIDIA H200, 0, 143771, 0, 80.04
2026/07/28 10:58:57.562, 0, NVIDIA H200, 0, 143771, 0, 80.72
2026/07/28 10:58:57.562, 1, NVIDIA H200, 0, 143771, 0, 83.84
2026/07/28 10:58:57.562, 2, NVIDIA H200, 0, 143771, 0, 79.49
2026/07/28 10:58:57.562, 3, NVIDIA H200, 0, 143771, 0, 80.70
2026/07/28 10:58:57.562, 4, NVIDIA H200, 0, 143771, 0, 81.50
2026/07/28 10:58:57.562, 5, NVIDIA H200, 0, 143771, 0, 82.29
2026/07/28 10:58:57.562, 6, NVIDIA H200, 0, 143771, 0, 81.67
2026/07/28 10:58:57.562, 7, NVIDIA H200, 0, 143771, 0, 80.04
2026/07/28 10:58:59.566, 0, NVIDIA H200, 0, 143771, 0, 80.69
2026/07/28 10:58:59.566, 1, NVIDIA H200, 0, 143771, 0, 83.82
2026/07/28 10:58:59.566, 2, NVIDIA H200, 0, 143771, 0, 79.46
2026/07/28 10:58:59.566, 3, NVIDIA H200, 0, 143771, 0, 80.74
2026/07/28 10:58:59.566, 4, NVIDIA H200, 0, 143771, 0, 81.48
2026/07/28 10:58:59.566, 5, NVIDIA H200, 0, 143771, 0, 82.26
2026/07/28 10:58:59.566, 6, NVIDIA H200, 0, 143771, 0, 81.63
2026/07/28 10:58:59.566, 7, NVIDIA H200, 0, 143771, 0, 80.02
2026/07/28 10:59:01.566, 0, NVIDIA H200, 0, 143771, 0, 80.69
2026/07/28 10:59:01.566, 1, NVIDIA H200, 0, 143771, 0, 83.81
2026/07/28 10:59:01.566, 2, NVIDIA H200, 0, 143771, 0, 79.43
2026/07/28 10:59:01.566, 3, NVIDIA H200, 0, 143771, 0, 80.59
2026/07/28 10:59:01.566, 4, NVIDIA H200, 0, 143771, 0, 81.43
2026/07/28 10:59:01.566, 5, NVIDIA H200, 0, 143771, 0, 82.19
2026/07/28 10:59:01.567, 6, NVIDIA H200, 0, 143771, 0, 81.55
2026/07/28 10:59:01.567, 7, NVIDIA H200, 0, 143771, 0, 80.01
2026/07/28 10:59:03.567, 0, NVIDIA H200, 1, 143771, 0, 80.65
2026/07/28 10:59:03.567, 1, NVIDIA H200, 1, 143771, 0, 83.81
2026/07/28 10:59:03.567, 2, NVIDIA H200, 0, 143771, 0, 79.40
2026/07/28 10:59:03.568, 3, NVIDIA H200, 0, 143771, 0, 80.64
2026/07/28 10:59:03.568, 4, NVIDIA H200, 1, 143771, 0, 81.45
2026/07/28 10:59:03.568, 5, NVIDIA H200, 1, 143771, 0, 82.21
2026/07/28 10:59:03.572, 6, NVIDIA H200, 1, 143771, 0, 81.56
2026/07/28 10:59:03.572, 7, NVIDIA H200, 1, 143771, 0, 79.99
2026/07/28 10:59:05.572, 0, NVIDIA H200, 4, 143771, 0, 80.61
2026/07/28 10:59:05.583, 1, NVIDIA H200, 4, 143771, 0, 83.79
2026/07/28 10:59:05.587, 2, NVIDIA H200, 4, 143771, 0, 79.42
2026/07/28 10:59:05.589, 3, NVIDIA H200, 4, 143771, 0, 80.69
2026/07/28 10:59:05.593, 4, NVIDIA H200, 4, 143771, 0, 81.43
2026/07/28 10:59:05.596, 5, NVIDIA H200, 4, 143771, 0, 82.29
2026/07/28 10:59:05.612, 6, NVIDIA H200, 4, 143771, 0, 81.54
2026/07/28 10:59:05.616, 7, NVIDIA H200, 1, 143771, 0, 79.95
2026/07/28 10:59:07.619, 0, NVIDIA H200, 4, 143771, 0, 80.93
2026/07/28 10:59:07.619, 1, NVIDIA H200, 4, 143771, 0, 83.73
2026/07/28 10:59:07.619, 2, NVIDIA H200, 4, 143771, 0, 79.41
2026/07/28 10:59:07.619, 3, NVIDIA H200, 4, 143771, 0, 80.54
2026/07/28 10:59:07.619, 4, NVIDIA H200, 4, 143771, 0, 81.36
